timestamp,distFromStart,distRaced,curLapTime,angle,speed,trackPos,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,rpm,gear,damage,wheel_0,wheel_1,wheel_2,wheel_3,steer,accel,brake
1782741981.1211872,3598.45,0.0,-0.422,0.00822276,-0.00913045,0.333439,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,11332.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0636838898062706,1.0,0.0
1782741981.1371791,3598.45,0.0,-0.402,0.00822276,-0.00913045,0.333439,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,11612.8,0.0,0.0,0.0,0.0,0.0,0.0,0.06308135837316513,1.0,0.0
1782741981.1541684,3598.45,0.0,-0.382,0.00822276,-0.00913045,0.333439,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,11893.5,0.0,0.0,0.0,0.0,0.0,0.0,0.06219635680317879,1.0,0.0
1782741981.1881495,3598.45,0.0,-0.362,0.00822276,-0.00913045,0.333439,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,12174.1,0.0,0.0,0.0,0.0,0.0,0.0,0.061311871558427815,1.0,0.0
1782741981.2051413,3598.45,0.0,-0.342,0.00822276,-0.00913045,0.333439,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,12454.7,0.0,0.0,0.0,0.0,0.0,0.0,0.06037290394306183,1.0,0.0
1782741981.2211301,3598.45,0.0,-0.322,0.00822276,-0.00913045,0.333439,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,12735.6,0.0,0.0,0.0,0.0,0.0,0.0,0.05871079936623574,1.0,0.0
1782741981.2381227,3598.45,0.0,-0.302,0.00822276,-0.00913045,0.333439,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,13017.4,0.0,0.0,0.0,0.0,0.0,0.0,0.056971789151430134,1.0,0.0
1782741981.2551112,3598.45,0.0,-0.282,0.00822276,-0.00913045,0.333439,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,13300.3,0.0,0.0,0.0,0.0,0.0,0.0,0.05522551015019417,1.0,0.0
1782741981.288092,3598.45,0.0,-0.262,0.00822276,-0.00913045,0.333439,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,13584.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0537586972117424,1.0,0.0
1782741981.3040838,3598.45,0.0,-0.242,0.00822276,-0.00913045,0.333439,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,13869.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05328444913029671,1.0,0.0
1782741981.321073,3598.45,0.0,-0.222,0.00822276,-0.00913045,0.333439,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,14155.8,0.0,0.0,0.0,0.0,0.0,0.0,0.05265086106956005,1.0,0.0
1782741981.3380659,3598.45,0.0,-0.202,0.00822276,-0.00913045,0.333439,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,14443.2,0.0,0.0,0.0,0.0,0.0,0.0,0.051985565945506094,1.0,0.0
1782741981.3540578,3598.45,0.0,-0.182,0.00822276,-0.00913045,0.333439,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,14731.7,0.0,0.0,0.0,0.0,0.0,0.0,0.05105435997247696,1.0,0.0
1782741981.3880372,3598.45,0.0,-0.162,0.00822276,-0.00913045,0.333439,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,15021.4,0.0,0.0,0.0,0.0,0.0,0.0,0.050118128210306166,1.0,0.0
1782741981.4050262,3598.45,0.0,-0.142,0.00822276,-0.00913045,0.333439,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,15312.3,0.0,0.0,0.0,0.0,0.0,0.0,0.04915076270699501,1.0,0.0
1782741981.4220192,3598.45,0.0,-0.122,0.00822276,-0.00913045,0.333439,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,15604.2,0.0,0.0,0.0,0.0,0.0,0.0,0.04790577180683613,1.0,0.0
1782741981.4390054,3598.45,0.0,-0.102,0.00822276,-0.00913045,0.333439,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,15897.4,0.0,0.0,0.0,0.0,0.0,0.0,0.04689342230558396,1.0,0.0
1782741981.454997,3598.45,0.0,-0.082,0.00822276,-0.00913045,0.333439,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,16191.7,0.0,0.0,0.0,0.0,0.0,0.0,0.04541352689266205,1.0,0.0
1782741981.4879804,3598.45,0.0,-0.062,0.00822276,-0.00913045,0.333439,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,16487.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0436565961688757,1.0,0.0
1782741981.5039692,3598.45,0.0,-0.042,0.00822276,-0.00913045,0.333439,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,16783.8,0.0,0.0,0.0,0.0,0.0,0.0,0.04185329675674439,1.0,0.0
1782741981.521958,3598.45,0.0,-0.022,0.00822276,-0.00913045,0.333439,5.70304,12.6267,22.455,140.486,90.9268,77.357,71.6721,67.3518,64.5773,62.0267,59.6744,57.4982,54.7119,51.8501,47.2417,40.0655,31.0431,22.7658,11.2227,17080.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0400475163012743,1.0,0.0
1782741981.5549543,3598.45,0.0,0.018,0.00871676,-0.0161908,0.33345,5.70582,12.646,22.5474,139.766,90.6266,77.1403,71.4868,67.1885,64.4274,61.8888,59.5469,57.3802,54.6052,51.7544,47.163,40.0056,31.0006,22.7402,11.2173,17675.2,0.0,0.0,0.80422,-0.810096,1.05308,-1.08447,0.03461180180311203,1.0,0.0
1782741981.5889199,3598.45,0.000976563,0.038,0.00862997,0.263375,0.333443,5.70537,12.6427,22.5319,139.89,90.6776,77.1774,71.518,67.2158,64.4524,61.9118,59.5682,57.3999,54.6231,51.7703,47.1759,40.0156,31.0077,22.7445,11.2182,5249.36,1.0,0.0,-0.545145,0.269528,-0.533186,-0.416499,0.026706803776323795,1.0,0.0
1782741981.6039116,3598.45,0.00219727,0.058,0.00866335,0.146198,0.333433,5.70565,12.6443,22.5394,139.838,90.6556,77.1612,71.5041,67.2036,64.441,61.9014,59.5585,57.3908,54.6147,51.763,47.1697,40.0106,31.0043,22.7424,11.2178,5264.23,1.0,0.0,0.750783,-0.128927,0.756605,0.814038,0.02697060573846102,1.0,0.0
1782741981.621903,3598.45,0.00317383,0.078,0.00863665,0.294618,0.333434,5.70549,12.6433,22.5351,139.875,90.6701,77.1713,71.5129,67.2113,64.448,61.9076,59.5644,57.3963,54.6197,51.7672,47.1732,40.0132,31.0062,22.7436,11.2181,5235.99,1.0,0.0,-0.652593,0.502518,-0.545939,-0.545939,0.02663948703557253,1.0,0.0
1782741981.637892,3598.45,0.00585938,0.098,0.00871676,0.756096,0.333439,5.7059,12.6464,22.5518,139.753,90.6181,77.1334,71.4801,67.1823,64.4214,61.883,59.5414,57.3749,54.6002,51.7497,47.1585,40.002,30.9984,22.739,11.2173,5235.99,1.0,0.0,1.60297,1.28329,4.76378,4.76378,0.027108400873839856,1.0,0.0
1782741981.6558833,3598.46,0.0129395,0.118,0.00878542,1.66079,0.333435,5.70634,12.6496,22.5696,139.638,90.5666,77.0949,71.4464,67.152,64.3934,61.8569,59.5171,57.3522,54.5793,51.7306,47.1425,39.9895,30.9897,22.7341,11.2165,5235.99,1.0,0.0,2.2799,1.12657,5.92219,5.92219,0.027320476435124873,1.0,0.0
1782741981.6878662,3598.47,0.0249023,0.138,0.00875061,2.61057,0.333425,5.70623,12.6489,22.5722,139.662,90.5703,77.0953,71.4458,67.1507,64.3915,61.8547,59.5146,57.3494,54.5763,51.7275,47.1388,39.9863,30.988,22.7336,11.2168,5235.99,1.0,0.0,2.06139,2.17331,6.38376,6.38376,0.02727352771908045,1.0,0.0
1782741981.7038546,3598.49,0.0422363,0.158,0.00869959,3.56621,0.33341,5.70606,12.648,22.5753,139.696,90.5761,77.0962,71.4453,67.149,64.3894,61.8521,59.5114,57.3458,54.5724,51.7231,47.1341,39.9819,30.9856,22.733,11.2172,5235.99,1.0,0.0,2.98341,2.69844,6.47621,6.47621,0.02729914616793394,1.0,0.0
1782741981.7228582,3598.51,0.0646973,0.178,0.00861758,4.48381,0.333392,5.70573,12.6461,22.5763,139.765,90.5936,77.1046,71.4505,67.1522,64.3912,61.8528,59.5112,57.3449,54.5705,51.7205,47.1303,39.9782,30.9839,22.733,11.218,5235.99,1.0,0.0,3.75443,3.71013,6.9112,6.9112,0.02712748143821955,1.0,0.0
1782741981.7388372,3598.54,0.0922852,0.198,0.00852269,5.38465,0.33337,5.70537,12.6441,22.5785,139.842,90.6114,77.1125,71.4548,67.154,64.3917,61.8521,59.5096,57.3424,54.5671,51.7162,47.1249,39.9728,30.9814,22.7325,11.2188,5235.99,1.0,0.0,4.55457,4.5329,7.59056,7.59056,0.02694134283810854,1.0,0.0
1782741981.75584,3598.57,0.123291,0.218,0.00842017,5.61327,0.333348,5.70497,12.6419,22.582,139.923,90.6292,77.1195,71.4579,67.1549,64.3912,61.8503,59.5067,57.3385,54.5625,51.7105,47.1179,39.9665,30.9781,22.732,11.2198,5249.36,2.0,0.0,4.77236,4.74513,4.96095,4.90936,0.027195386588573456,1.0,0.0
1782741981.7888217,3598.6,0.154297,0.238,0.00831526,5.49418,0.333329,5.70452,12.6396,22.5852,140.007,90.6484,77.127,71.462,67.1565,64.3913,61.8492,59.5047,57.3355,54.5582,51.7053,47.1114,39.9603,30.9751,22.7315,11.2208,5264.23,2.0,0.0,5.68034,5.65589,5.52696,5.5178,0.027016699500381946,1.0,0.0
1782741981.8038116,3598.64,0.188477,0.26,0.00820797,5.66088,0.333308,5.70408,12.6374,22.5898,140.088,90.6645,77.1325,71.4638,67.1556,64.3889,61.846,59.5002,57.3301,54.5519,51.6979,47.103,39.9524,30.971,22.7306,11.2218,5235.99,2.0,0.0,4.82145,4.7347,4.9111,4.85287,0.026972803473472595,1.0,0.0
1782741981.8218048,3598.67,0.221191,0.28,0.00809592,6.22933,0.333286,5.70361,12.635,22.5929,140.18,90.6858,77.1419,71.4688,67.1581,64.3896,61.8452,59.4984,57.3273,54.548,51.693,47.0965,39.9462,30.968,22.7302,11.2228,5235.99,2.0,0.0,4.9708,4.94518,6.69379,6.69379,0.026744000986218455,1.0,0.0
1782741981.8387926,3598.71,0.257813,0.3,0.00797623,6.92727,0.333261,5.70314,12.6326,22.5973,140.274,90.7062,77.1495,71.4722,67.1585,64.3886,61.8425,59.4947,57.3227,54.542,51.686,47.0881,39.9384,30.9639,22.7294,11.2239,5235.99,2.0,0.0,5.76347,5.72204,6.65248,6.65248,0.026596018485724928,1.0,0.0
1782741981.855797,3598.75,0.298096,0.32,0.00784987,7.5548,0.333235,5.70263,12.6301,22.6036,140.369,90.7249,77.1556,71.4738,67.1574,64.3858,61.8385,59.4892,57.3161,54.5343,51.6774,47.0781,39.9291,30.9591,22.7282,11.2251,5235.99,2.0,0.0,6.91201,6.87215,7.21371,7.21371,0.026272019371390343,1.0,0.0
1782741981.889764,3598.79,0.342285,0.34,0.00771874,8.20403,0.33321,5.70208,12.6276,22.6111,140.465,90.742,77.1597,71.4735,67.1542,64.3808,61.8318,59.4817,57.3076,54.5248,51.6669,47.0662,39.9182,30.9533,22.7264,11.2263,5235.99,2.0,0.0,7.75788,7.70683,7.80723,7.80723,0.02601276207715273,1.0,0.0
1782741981.9047685,3598.84,0.389893,0.36,0.00757664,8.8597,0.333182,5.70149,12.625,22.62,140.569,90.7603,77.164,71.4731,67.1505,64.3753,61.825,59.4734,57.2984,54.5142,51.6552,47.0533,39.9062,30.9469,22.7247,11.2277,5235.99,2.0,0.0,8.53036,8.49228,8.41373,8.41373,0.02575441002845764,1.0,0.0
1782741981.9213865,3598.89,0.441406,0.38,0.00742358,9.52664,0.333151,5.70088,12.6223,22.6296,140.68,90.7798,77.1684,71.4725,67.1463,64.3694,61.8174,59.4644,57.2884,54.5028,51.6428,47.0392,39.8935,30.9399,22.7226,11.2291,5235.99,2.0,0.0,9.08405,9.0532,9.02632,9.02632,0.02552987728267908,1.0,0.0
1782741981.9373775,3598.94,0.496338,0.4,0.00725907,10.1972,0.333119,5.7002,12.6194,22.6401,140.801,90.8012,77.1731,71.472,67.1423,64.3632,61.8095,59.455,57.2778,54.4907,51.6293,47.0243,39.8796,30.9323,22.7205,11.2307,5235.99,2.0,0.0,9.54499,9.5188,9.64971,9.64971,0.02532989177852869,1.0,0.0
1782741981.9713595,3599.0,0.554932,0.42,0.00708931,10.8648,0.333087,5.69949,12.6165,22.6524,140.922,90.8205,77.1761,71.4695,67.1361,64.3551,61.7996,59.4437,57.2649,54.4768,51.6141,47.0075,39.8643,30.9239,22.7178,11.2323,5235.99,2.0,0.0,10.0056,9.97836,10.2913,10.2913,0.025165869668126107,1.0,0.0
1782741981.9883492,3599.06,0.617432,0.44,0.00690907,11.5277,0.333055,5.69872,12.6136,22.6655,141.051,90.8418,77.1795,71.4669,67.1298,64.3463,61.7891,59.4315,57.2516,54.4619,51.5979,46.9898,39.848,30.915,22.7151,11.234,5235.99,2.0,0.0,10.522,10.4877,10.9354,10.9354,0.024997985176742076,1.0,0.0
1782741982.0043414,3599.13,0.68335,0.46,0.0067169,12.1872,0.333023,5.69789,12.6105,22.6794,141.19,90.8643,77.1834,71.4644,67.1233,64.3374,61.7782,59.4191,57.2377,54.4465,51.5811,46.9712,39.8307,30.9054,22.7121,11.2359,5235.99,2.0,0.0,11.0986,11.057,11.5721,11.5721,0.024686228670179843,1.0,0.0
1782741982.02133,3599.2,0.75293,0.48,0.00651425,12.8448,0.332991,5.69699,12.6071,22.6947,141.338,90.8891,77.1881,71.4623,67.1167,64.3281,61.7668,59.4061,57.2231,54.4302,51.5634,46.9516,39.8127,30.8954,22.7089,11.2378,5235.99,2.0,0.0,11.7159,11.6687,12.2005,12.2005,0.02379638236016035,1.0,0.0
1782741982.0373235,3599.28,0.833984,0.502,0.0062868,13.5671,0.332956,5.69598,12.6038,22.714,141.498,90.9127,77.1895,71.4566,67.1059,64.315,61.7515,59.3888,57.2043,54.4095,51.5412,46.9275,39.7905,30.8829,22.7047,11.2401,5235.99,2.0,0.0,12.4137,12.3633,12.8854,12.8854,0.022804415971040725,1.0,0.0
1782741982.0713015,3599.36,0.911377,0.522,0.00607842,14.2259,0.332925,5.69505,12.601,22.7349,141.638,90.9293,77.1868,71.4476,67.0928,64.2995,61.734,59.3697,57.1839,54.3878,51.5181,46.9031,39.7682,30.8703,22.7003,11.2421,5235.99,2.0,0.0,13.0316,12.9825,13.5049,13.5049,0.021937577985227108,1.0,0.0
1782741982.089291,3599.44,0.992432,0.542,0.00586956,14.8849,0.332893,5.69411,12.5985,22.759,141.772,90.9416,77.1801,71.4347,67.0761,64.2807,61.7132,59.3475,57.1605,54.3628,51.4921,46.8759,39.7435,30.856,22.695,11.2442,5235.99,2.0,0.0,13.6417,13.5932,14.1253,14.1253,0.02081023883074522,1.0,0.0
1782741982.1062822,3599.52,1.07715,0.562,0.00566119,15.5439,0.332861,5.69319,12.5965,22.7864,141.897,90.9482,77.1688,71.4175,67.0553,64.2578,61.6887,59.3215,57.1336,54.3348,51.4631,46.8459,39.7166,30.8403,22.6888,11.2462,5235.99,2.0,0.0,14.2481,14.1999,14.7459,14.7459,0.01932288855314255,1.0,0.0
